Dataset,tc-t,R/R0
SHWG50_V1000_profiles.npz,0.1409400659454335,0.486481672558254
SHWG50_V1000_profiles.npz,0.1401098357152033,0.4851194060279605
SHWG50_V1000_profiles.npz,0.1392796054849731,0.48375117103655996
SHWG50_V1000_profiles.npz,0.13844937525474288,0.4823770497304231
SHWG50_V1000_profiles.npz,0.13761914502451256,0.48099712425591984
SHWG50_V1000_profiles.npz,0.13678891479428235,0.47961147675942173
SHWG50_V1000_profiles.npz,0.13595868456405213,0.4782201893872985
SHWG50_V1000_profiles.npz,0.13512845433382192,0.4768233442859208
SHWG50_V1000_profiles.npz,0.1342982241035917,0.47542102360165933
SHWG50_V1000_profiles.npz,0.1334679938733615,0.47401330948088455
SHWG50_V1000_profiles.npz,0.13263776364313118,0.47260028406996646
SHWG50_V1000_profiles.npz,0.13180753341290097,0.4711820295152763
SHWG50_V1000_profiles.npz,0.13097730318267076,0.4697586279631842
SHWG50_V1000_profiles.npz,0.13014707295244055,0.4683301615600608
SHWG50_V1000_profiles.npz,0.12931684272221033,0.4668967124522763
SHWG50_V1000_profiles.npz,0.12848661249198012,0.4654583627862016
SHWG50_V1000_profiles.npz,0.1276563822617498,0.46401519470820696
SHWG50_V1000_profiles.npz,0.1268261520315196,0.462567290364663
SHWG50_V1000_profiles.npz,0.12599592180128938,0.46111473190194013
SHWG50_V1000_profiles.npz,0.12516569157105917,0.459657601466409
SHWG50_V1000_profiles.npz,0.12433546134082894,0.4581959812044401
SHWG50_V1000_profiles.npz,0.12350523111059873,0.45672995326240373
SHWG50_V1000_profiles.npz,0.12267500088036841,0.45525959978667035
SHWG50_V1000_profiles.npz,0.1218447706501382,0.4537850029236109
SHWG50_V1000_profiles.npz,0.12101454041990799,0.4523062448195956
SHWG50_V1000_profiles.npz,0.12018431018967778,0.45082340762099493
SHWG50_V1000_profiles.npz,0.11935407995944756,0.4493365734741795
SHWG50_V1000_profiles.npz,0.11852384972921735,0.44784582452551974
SHWG50_V1000_profiles.npz,0.11769361949898703,0.446351242921386
SHWG50_V1000_profiles.npz,0.11686338926875682,0.44485291080814915
SHWG50_V1000_profiles.npz,0.11603315903852661,0.44335091033217944
SHWG50_V1000_profiles.npz,0.1152029288082964,0.4418453236398474
SHWG50_V1000_profiles.npz,0.11437269857806619,0.4403362328775238
SHWG50_V1000_profiles.npz,0.11354246834783586,0.43882372019157856
SHWG50_V1000_profiles.npz,0.11271223811760565,0.43730786772838276
SHWG50_V1000_profiles.npz,0.11188200788737544,0.4357887576343066
SHWG50_V1000_profiles.npz,0.11105177765714523,0.4342664720557208
SHWG50_V1000_profiles.npz,0.11022154742691502,0.43274109313899567
SHWG50_V1000_profiles.npz,0.10939131719668481,0.4312127030305019
SHWG50_V1000_profiles.npz,0.10856108696645449,0.4296813838766095
SHWG50_V1000_profiles.npz,0.10773085673622428,0.42814721782368964
SHWG50_V1000_profiles.npz,0.10690062650599406,0.42661028701811254
SHWG50_V1000_profiles.npz,0.10607039627576385,0.4250706736062487
SHWG50_V1000_profiles.npz,0.10524016604553364,0.4235284597344685
SHWG50_V1000_profiles.npz,0.10440993581530343,0.4219837275491428
SHWG50_V1000_profiles.npz,0.10357970558507311,0.42043655919664147
SHWG50_V1000_profiles.npz,0.1027494753548429,0.4188870368233358
SHWG50_V1000_profiles.npz,0.10191924512461269,0.4173352425755958
SHWG50_V1000_profiles.npz,0.10108901489438248,0.41578125859979215
SHWG50_V1000_profiles.npz,0.10025878466415226,0.4142251670422953
SHWG50_V1000_profiles.npz,0.09942855443392205,0.41266705004947574
SHWG50_V1000_profiles.npz,0.09859832420369173,0.41110698976770366
SHWG50_V1000_profiles.npz,0.09776809397346152,0.4095450683433502
SHWG50_V1000_profiles.npz,0.09693786374323131,0.4079813679227855
SHWG50_V1000_profiles.npz,0.0961076335130011,0.4064159706523801
SHWG50_V1000_profiles.npz,0.09527740328277089,0.4048489586785047
SHWG50_V1000_profiles.npz,0.09444717305254068,0.4032804141475295
SHWG50_V1000_profiles.npz,0.09361694282231035,0.4017104192058249
SHWG50_V1000_profiles.npz,0.09278671259208014,0.4001388547546358
SHWG50_V1000_profiles.npz,0.09195648236184993,0.3985647967147012
SHWG50_V1000_profiles.npz,0.09112625213161972,0.3969871197616348
SHWG50_V1000_profiles.npz,0.09029602190138951,0.39540469857104993
SHWG50_V1000_profiles.npz,0.08946579167115919,0.3938164078185595
SHWG50_V1000_profiles.npz,0.08863556144092898,0.39222112217977745
SHWG50_V1000_profiles.npz,0.08780533121069876,0.39061771633031706
SHWG50_V1000_profiles.npz,0.08697510098046855,0.38900506494579157
SHWG50_V1000_profiles.npz,0.08614487075023834,0.3873820427018144
SHWG50_V1000_profiles.npz,0.08531464052000813,0.38574752427399883
SHWG50_V1000_profiles.npz,0.08448441028977781,0.3841003843379581
SHWG50_V1000_profiles.npz,0.0836541800595476,0.382439497569306
SHWG50_V1000_profiles.npz,0.08282394982931739,0.38076373864365576
SHWG50_V1000_profiles.npz,0.08199371959908718,0.3790719822366205
SHWG50_V1000_profiles.npz,0.08116348936885696,0.37736310302381376
SHWG50_V1000_profiles.npz,0.08033325913862675,0.3756359756808491
SHWG50_V1000_profiles.npz,0.07950302890839643,0.3738894748833393
SHWG50_V1000_profiles.npz,0.07867279867816622,0.37212247530689835
SHWG50_V1000_profiles.npz,0.07784256844793601,0.3703338516271394
SHWG50_V1000_profiles.npz,0.0770123382177058,0.3685224785196758
SHWG50_V1000_profiles.npz,0.07618210798747559,0.36668723066012104
SHWG50_V1000_profiles.npz,0.07535187775724538,0.3648269827240882
SHWG50_V1000_profiles.npz,0.07452164752701505,0.36294060938719075
SHWG50_V1000_profiles.npz,0.07369141729678484,0.3610269853250422
SHWG50_V1000_profiles.npz,0.07286118706655463,0.35908498521325594
SHWG50_V1000_profiles.npz,0.07203095683632442,0.3571134837274452
SHWG50_V1000_profiles.npz,0.07120072660609421,0.35511135554322354
SHWG50_V1000_profiles.npz,0.070370496375864,0.35307747533620415
SHWG50_V1000_profiles.npz,0.06954026614563368,0.35101071778200005
SHWG50_V1000_profiles.npz,0.06871003591540346,0.3489099575562254
SHWG50_V1000_profiles.npz,0.06787980568517325,0.3467740693344932
SHWG50_V1000_profiles.npz,0.06704957545494304,0.3446019277924166
SHWG50_V1000_profiles.npz,0.06621934522471283,0.34239240760560935
SHWG50_V1000_profiles.npz,0.06538911499448251,0.3401443834496842
SHWG50_V1000_profiles.npz,0.0645588847642523,0.33785703828890595
SHWG50_V1000_profiles.npz,0.06372865453402209,0.3355307882421403
SHWG50_V1000_profiles.npz,0.06289842430379187,0.3331663577169043
SHWG50_V1000_profiles.npz,0.06206819407356167,0.33076447112071466
SHWG50_V1000_profiles.npz,0.06123796384333146,0.32832585286108845
SHWG50_V1000_profiles.npz,0.06040773361310114,0.32585122734554184
SHWG50_V1000_profiles.npz,0.059577503382870926,0.3233413189815926
SHWG50_V1000_profiles.npz,0.058747273152640715,0.320796852176757
SHWG50_V1000_profiles.npz,0.057917042922410504,0.318218551338552
SHWG50_V1000_profiles.npz,0.05708681269218029,0.3156071408744945
SHWG50_V1000_profiles.npz,0.05625658246195008,0.3129633451921012
SHWG50_V1000_profiles.npz,0.05542635223171976,0.3102878886988887
SHWG50_V1000_profiles.npz,0.05459612200148955,0.3075814958023746
SHWG50_V1000_profiles.npz,0.05376589177125934,0.3048448909100753
SHWG50_V1000_profiles.npz,0.052935661541029126,0.3020787984295075
SHWG50_V1000_profiles.npz,0.052105431310798915,0.29928394276818826
SHWG50_V1000_profiles.npz,0.051275201080568704,0.2964610483336343
SHWG50_V1000_profiles.npz,0.05044497085033838,0.2936108395333621
SHWG50_V1000_profiles.npz,0.04961474062010817,0.29073404077488924
SHWG50_V1000_profiles.npz,0.04878451038987796,0.28783137646573226
SHWG50_V1000_profiles.npz,0.04795428015964775,0.2849035710134079
SHWG50_V1000_profiles.npz,0.04712404992941754,0.28195134882543305
SHWG50_V1000_profiles.npz,0.046293819699187326,0.2789754343093246
SHWG50_V1000_profiles.npz,0.045463589468957004,0.27597655187259884
SHWG50_V1000_profiles.npz,0.04463335923872679,0.2729554259227735
SHWG50_V1000_profiles.npz,0.04380312900849658,0.26991278086736503
SHWG50_V1000_profiles.npz,0.04297289877826637,0.26684934111389025
SHWG50_V1000_profiles.npz,0.04214266854803616,0.263765831069866
SHWG50_V1000_profiles.npz,0.04131243831780595,0.2606629751428091
SHWG50_V1000_profiles.npz,0.040482208087575626,0.25754149774023594
SHWG50_V1000_profiles.npz,0.039651977857345415,0.2544021232696643
SHWG50_V1000_profiles.npz,0.038821747627115204,0.2512455761386106
SHWG50_V1000_profiles.npz,0.03799151739688499,0.24807258075459154
SHWG50_V1000_profiles.npz,0.03716128716665478,0.24488386152512404
SHWG50_V1000_profiles.npz,0.03633105693642446,0.2416787760042214
SHWG50_V1000_profiles.npz,0.03550082670619425,0.23845121433188568
SHWG50_V1000_profiles.npz,0.03467059647596404,0.23519369979461444
SHWG50_V1000_profiles.npz,0.033840366245733826,0.23189875567890603
SHWG50_V1000_profiles.npz,0.033010136015503615,0.22855890527125827
SHWG50_V1000_profiles.npz,0.032179905785273404,0.22516667185816938
SHWG50_V1000_profiles.npz,0.03134967555504308,0.221714578726137
SHWG50_V1000_profiles.npz,0.03051944532481287,0.21819514916166013
SHWG50_V1000_profiles.npz,0.02968921509458266,0.21460090645123636
SHWG50_V1000_profiles.npz,0.028858984864352448,0.21092437388136379
SHWG50_V1000_profiles.npz,0.028028754634122237,0.2071580747385406
SHWG50_V1000_profiles.npz,0.027198524403892026,0.20329453230926478
SHWG50_V1000_profiles.npz,0.026368294173661704,0.19932626988003393
SHWG50_V1000_profiles.npz,0.025538063943431492,0.1952458107373472
SHWG50_V1000_profiles.npz,0.02470783371320128,0.1910456781677022
SHWG50_V1000_profiles.npz,0.02387760348297107,0.18671839545759691
SHWG50_V1000_profiles.npz,0.02304737325274086,0.18225648589352952
SHWG50_V1000_profiles.npz,0.022217143022510648,0.17765247276199808
SHWG50_V1000_profiles.npz,0.021386912792280326,0.17290027791206794
SHWG50_V1000_profiles.npz,0.020556682562050115,0.16799941744307764
SHWG50_V1000_profiles.npz,0.019726452331819903,0.16295080601693157
SHWG50_V1000_profiles.npz,0.018896222101589692,0.15775535829553503
SHWG50_V1000_profiles.npz,0.01806599187135948,0.15241398894079305
SHWG50_V1000_profiles.npz,0.01723576164112927,0.1469276126146108
SHWG50_V1000_profiles.npz,0.016405531410898948,0.14129714397889268
SHWG50_V1000_profiles.npz,0.015575301180668735,0.13552349769554523
SHWG50_V1000_profiles.npz,0.014745070950438524,0.12960758842647296
SHWG50_V1000_profiles.npz,0.013914840720208313,0.12355033083358095
SHWG50_V1000_profiles.npz,0.013084610489978101,0.11735263957877434
SHWG50_V1000_profiles.npz,0.01225438025974789,0.11101542932395819
SHWG50_V1000_profiles.npz,0.011424150029517568,0.10453961473103693
SHWG50_V1000_profiles.npz,0.010593919799287357,0.09792611046191728
SHWG50_V1000_profiles.npz,0.009763689569057146,0.09117583117850354
SHWG50_V1000_profiles.npz,0.008933459338826935,0.08428969154270088
SHWG50_V1000_profiles.npz,0.008103229108596724,0.07726860621641443
SHWG50_V1000_profiles.npz,0.0072729988783664015,0.07011134577740824
SHWG50_V1000_profiles.npz,0.00644276864813619,0.06280810446688906
SHWG50_V1000_profiles.npz,0.00644276864813619,0.06280810446688906
SHWG50_V1000_profiles.npz,0.006377690177952968,0.06222911239448866
SHWG50_V1000_profiles.npz,0.006312611707769858,0.06164914418140206
SHWG50_V1000_profiles.npz,0.006247533237586636,0.06106819407218666
SHWG50_V1000_profiles.npz,0.006182454767403414,0.06048625631140289
SHWG50_V1000_profiles.npz,0.006117376297220192,0.05990332514361019
SHWG50_V1000_profiles.npz,0.006052297827037081,0.059319394813368925
SHWG50_V1000_profiles.npz,0.005987219356853859,0.05873445956523656
SHWG50_V1000_profiles.npz,0.005922140886670637,0.058148513643773506
SHWG50_V1000_profiles.npz,0.005857062416487415,0.057561551293539175
SHWG50_V1000_profiles.npz,0.0057919839463043046,0.056973566759093985
SHWG50_V1000_profiles.npz,0.005726905476121083,0.05638455428499534
SHWG50_V1000_profiles.npz,0.005661827005937861,0.05579450811580369
SHWG50_V1000_profiles.npz,0.005596748535754639,0.05520342249607844
SHWG50_V1000_profiles.npz,0.005531670065571528,0.05461129167038002
SHWG50_V1000_profiles.npz,0.005466591595388306,0.05401810988326583
SHWG50_V1000_profiles.npz,0.005401513125205084,0.05342387137929629
SHWG50_V1000_profiles.npz,0.005336434655021862,0.05282857040303085
SHWG50_V1000_profiles.npz,0.0052713561848387516,0.05223220119902988
SHWG50_V1000_profiles.npz,0.00520627771465553,0.051634758011850836
SHWG50_V1000_profiles.npz,0.005141199244472308,0.05103623508605413
SHWG50_V1000_profiles.npz,0.005076120774289086,0.05043662666619917
SHWG50_V1000_profiles.npz,0.005011042304105975,0.049835926996846414
SHWG50_V1000_profiles.npz,0.004945963833922753,0.04923413032255319
SHWG50_V1000_profiles.npz,0.004880885363739531,0.04863123088788
SHWG50_V1000_profiles.npz,0.004815806893556309,0.04802722293738624
SHWG50_V1000_profiles.npz,0.0047507284233731985,0.04742210071563239
SHWG50_V1000_profiles.npz,0.004685649953189977,0.04681585846717573
SHWG50_V1000_profiles.npz,0.004620571483006755,0.04620849043657678
SHWG50_V1000_profiles.npz,0.004555493012823533,0.04559999086839493
SHWG50_V1000_profiles.npz,0.004490414542640422,0.04499035400719065
SHWG50_V1000_profiles.npz,0.0044253360724572,0.044379574097521274
SHWG50_V1000_profiles.npz,0.004360257602273978,0.04376764529902087
SHWG50_V1000_profiles.npz,0.004295179132090756,0.043154561431616945
SHWG50_V1000_profiles.npz,0.0042301006619076455,0.04254031623031165
SHWG50_V1000_profiles.npz,0.004165022191724424,0.04192490343010402
SHWG50_V1000_profiles.npz,0.004099943721541202,0.0413083167659962
SHWG50_V1000_profiles.npz,0.00403486525135798,0.040690549972989314
SHWG50_V1000_profiles.npz,0.003969786781174869,0.04007159678608552
SHWG50_V1000_profiles.npz,0.0039047083109916476,0.03945145094028383
SHWG50_V1000_profiles.npz,0.0038396298408084257,0.038830106170586395
SHWG50_V1000_profiles.npz,0.003774551370625204,0.03820755621199435
SHWG50_V1000_profiles.npz,0.003709472900442093,0.037583794799509865
SHWG50_V1000_profiles.npz,0.003644394430258871,0.03695881566813191
SHWG50_V1000_profiles.npz,0.003579315960075649,0.036332612552862686
SHWG50_V1000_profiles.npz,0.0035142374898924273,0.0357051791887033
SHWG50_V1000_profiles.npz,0.0034491590197093165,0.03507650931065591
SHWG50_V1000_profiles.npz,0.0033840805495260946,0.034446596653719526
SHWG50_V1000_profiles.npz,0.0033190020793428727,0.033815434952896295
SHWG50_V1000_profiles.npz,0.003253923609159651,0.03318301794318736
SHWG50_V1000_profiles.npz,0.00318884513897654,0.0325493393595949
SHWG50_V1000_profiles.npz,0.003123766668793318,0.03191439293711787
SHWG50_V1000_profiles.npz,0.003058688198610096,0.03127817241075846
SHWG50_V1000_profiles.npz,0.0029936097284268743,0.030640671515517793
SHWG50_V1000_profiles.npz,0.0029285312582437635,0.030001883986398054
SHWG50_V1000_profiles.npz,0.0028634527880605416,0.029361803558398195
SHWG50_V1000_profiles.npz,0.0027983743178773197,0.02872042396652041
SHWG50_V1000_profiles.npz,0.002733295847694098,0.028077738945765818
SHWG50_V1000_profiles.npz,0.002668217377510987,0.027433742231136607
SHWG50_V1000_profiles.npz,0.002603138907327765,0.026788427557631726
SHWG50_V1000_profiles.npz,0.002538060437144543,0.02614178866025337
SHWG50_V1000_profiles.npz,0.0024729819669613213,0.02549381927400265
SHWG50_V1000_profiles.npz,0.0024079034967782104,0.024844513133881797
SHWG50_V1000_profiles.npz,0.0023428250265949886,0.024193863974889707
SHWG50_V1000_profiles.npz,0.0022777465564117667,0.023541865532028583
SHWG50_V1000_profiles.npz,0.002212668086228545,0.022888511540299555
SHWG50_V1000_profiles.npz,0.002147589616045434,0.022233795734704857
SHWG50_V1000_profiles.npz,0.002082511145862212,0.02157771185024335
SHWG50_V1000_profiles.npz,0.00201743267567899,0.020920253621917274
SHWG50_V1000_profiles.npz,0.0019523542054957683,0.020261414784727743
SHWG50_V1000_profiles.npz,0.0018872757353126574,0.019601189073677
SHWG50_V1000_profiles.npz,0.0018221972651294356,0.0189395702237639
SHWG50_V1000_profiles.npz,0.0017571187949462137,0.01827655196999068
SHWG50_V1000_profiles.npz,0.0016920403247629918,0.017612128047358455
SHWG50_V1000_profiles.npz,0.001626961854579881,0.016946292190869475
SHWG50_V1000_profiles.npz,0.001561883384396659,0.016279038135522582
SHWG50_V1000_profiles.npz,0.0014968049142134372,0.015610359616320024
SHWG50_V1000_profiles.npz,0.0014317264440302153,0.01494025036826291
SHWG50_V1000_profiles.npz,0.0013666479738471044,0.014268704126353508
SHWG50_V1000_profiles.npz,0.0013015695036638826,0.013595714625590626
SHWG50_V1000_profiles.npz,0.0012364910334806607,0.012921275600976539
SHWG50_V1000_profiles.npz,0.0011714125632974388,0.012245380787512347
SHWG50_V1000_profiles.npz,0.001106334093114328,0.011568023920200326
SHWG50_V1000_profiles.npz,0.001041255622931106,0.010889198734039275
SHWG50_V1000_profiles.npz,0.0009761771527478842,0.01020889896403146
SHWG50_V1000_profiles.npz,0.0009110986825646623,0.009527118345177998
SHWG50_V1000_profiles.npz,0.0008460202123815514,0.008843850612481163
SHWG50_V1000_profiles.npz,0.0007809417421983295,0.008159089500939746
SHWG50_V1000_profiles.npz,0.0007158632720151077,0.007472828745556016
SHWG50_V1000_profiles.npz,0.0006507848018318858,0.006785062081331089
SHWG50_V1000_profiles.npz,0.0005857063316487749,0.006095783243267257
SHWG50_V1000_profiles.npz,0.000520627861465553,0.005404985966363277
SHWG50_V1000_profiles.npz,0.0004555493912823311,0.004712663985621441
SHWG50_V1000_profiles.npz,0.0003904709210991092,0.0040188110360428585
SHWG50_V1000_profiles.npz,0.00032539245091599837,0.0033234208526298314
SHWG50_V1000_profiles.npz,0.0002603139807327765,0.0026264871703811
SHWG50_V1000_profiles.npz,0.00019523551054955463,0.0019280037242989632
SHWG50_V1000_profiles.npz,0.00013015704036644377,0.0012279642493857282
SHWG50_V1000_profiles.npz,6.507857018322187e-05,0.0005263624806401203
SHWG50_V1000_profiles.npz,1e-10,-0.000176807846935555
SHWG50_V2500_profiles.npz,0.16096079740093594,1.0
SHWG50_V2500_profiles.npz,0.1608050416451802,0.9996513516588829
SHWG50_V2500_profiles.npz,0.16064928588942443,0.9993018060530126
SHWG50_V2500_profiles.npz,0.16049353013366868,0.9989513629322422
SHWG50_V2500_profiles.npz,0.1603377743779129,0.9986000220464245
SHWG50_V2500_profiles.npz,0.16018201862215717,0.9982477831454126
SHWG50_V2500_profiles.npz,0.1600262628664014,0.9978946459790605
SHWG50_V2500_profiles.npz,0.15987050711064565,0.9975406102972201
SHWG50_V2500_profiles.npz,0.15971475135488988,0.9971856758497445
SHWG50_V2500_profiles.npz,0.15955899559913414,0.9968298423864866
SHWG50_V2500_profiles.npz,0.15940323984337837,0.9964731096573006
SHWG50_V2500_profiles.npz,0.15924748408762263,0.9961154774120384
SHWG50_V2500_profiles.npz,0.15909172833186688,0.9957569454005537
SHWG50_V2500_profiles.npz,0.1589359725761111,0.9953975133726991
SHWG50_V2500_profiles.npz,0.15878021682035537,0.995037181078328
SHWG50_V2500_profiles.npz,0.1586244610645996,0.994675948267293
SHWG50_V2500_profiles.npz,0.15846870530884385,0.9943138146894481
SHWG50_V2500_profiles.npz,0.15831294955308808,0.9939507800946451
SHWG50_V2500_profiles.npz,0.15815719379733234,0.993586844232738
SHWG50_V2500_profiles.npz,0.15800143804157657,0.9932220068535792
SHWG50_V2500_profiles.npz,0.15784568228582083,0.9928562677070223
SHWG50_V2500_profiles.npz,0.15768992653006508,0.9924896265429197
SHWG50_V2500_profiles.npz,0.1575341707743093,0.9921220831111253
SHWG50_V2500_profiles.npz,0.15737841501855357,0.9917536371614915
SHWG50_V2500_profiles.npz,0.1572226592627978,0.9913842884438715
SHWG50_V2500_profiles.npz,0.15706690350704205,0.9910140367081186
SHWG50_V2500_profiles.npz,0.15691114775128628,0.9906428817040859
SHWG50_V2500_profiles.npz,0.15675539199553054,0.9902708231816255
SHWG50_V2500_profiles.npz,0.15659963623977477,0.9898978608905915
SHWG50_V2500_profiles.npz,0.15644388048401903,0.9895239945808366
SHWG50_V2500_profiles.npz,0.15628812472826326,0.9891492240022136
SHWG50_V2500_profiles.npz,0.1561323689725075,0.9887735489045766
SHWG50_V2500_profiles.npz,0.15597661321675177,0.9883969690377766
SHWG50_V2500_profiles.npz,0.155820857460996,0.9880194841516686
SHWG50_V2500_profiles.npz,0.15566510170524026,0.9876410939961048
SHWG50_V2500_profiles.npz,0.15550934594948448,0.9872617983209386
SHWG50_V2500_profiles.npz,0.15535359019372874,0.9868815968760228
SHWG50_V2500_profiles.npz,0.15519783443797297,0.9865004894112108
SHWG50_V2500_profiles.npz,0.15504207868221723,0.9861184756763547
SHWG50_V2500_profiles.npz,0.15488632292646146,0.9857355554213085
SHWG50_V2500_profiles.npz,0.1547305671707057,0.9853517283959244
SHWG50_V2500_profiles.npz,0.15457481141494994,0.9849669943500564
SHWG50_V2500_profiles.npz,0.1544190556591942,0.9845813530335571
SHWG50_V2500_profiles.npz,0.15426329990343846,0.9841948041962796
SHWG50_V2500_profiles.npz,0.15410754414768268,0.9838073475880765
SHWG50_V2500_profiles.npz,0.15395178839192694,0.9834189829588019
SHWG50_V2500_profiles.npz,0.15379603263617117,0.9830297100583082
SHWG50_V2500_profiles.npz,0.15364027688041543,0.9826395286364483
SHWG50_V2500_profiles.npz,0.15348452112465966,0.9822484384430755
SHWG50_V2500_profiles.npz,0.1533287653689039,0.981856439228043
SHWG50_V2500_profiles.npz,0.15317300961314814,0.981463530741203
SHWG50_V2500_profiles.npz,0.1530172538573924,0.9810697127324096
SHWG50_V2500_profiles.npz,0.15286149810163663,0.9806749849515154
SHWG50_V2500_profiles.npz,0.15270574234588088,0.980279347148373
SHWG50_V2500_profiles.npz,0.15254998659012514,0.9798827990728366
SHWG50_V2500_profiles.npz,0.15239423083436937,0.9794853404747579
SHWG50_V2500_profiles.npz,0.15223847507861363,0.979086971103991
SHWG50_V2500_profiles.npz,0.15208271932285786,0.9786876907103889
SHWG50_V2500_profiles.npz,0.1519269635671021,0.9782874990438035
SHWG50_V2500_profiles.npz,0.15177120781134634,0.9778863958540894
SHWG50_V2500_profiles.npz,0.1516154520555906,0.9774843808910985
SHWG50_V2500_profiles.npz,0.15145969629983483,0.9770814539046844
SHWG50_V2500_profiles.npz,0.15130394054407909,0.9766776146446999
SHWG50_V2500_profiles.npz,0.15114818478832331,0.9762728628609979
SHWG50_V2500_profiles.npz,0.15099242903256757,0.9758671983034323
SHWG50_V2500_profiles.npz,0.15083667327681183,0.9754606207218552
SHWG50_V2500_profiles.npz,0.15068091752105606,0.9750531298661197
SHWG50_V2500_profiles.npz,0.1505251617653003,0.9746447254860798
SHWG50_V2500_profiles.npz,0.15036940600954454,0.9742354073315881
SHWG50_V2500_profiles.npz,0.1502136502537888,0.9738251751524969
SHWG50_V2500_profiles.npz,0.15005789449803303,0.9734140286986596
SHWG50_V2500_profiles.npz,0.14990213874227729,0.9730019677199299
SHWG50_V2500_profiles.npz,0.14974638298652151,0.9725889919661601
SHWG50_V2500_profiles.npz,0.14959062723076577,0.9721751011872036
SHWG50_V2500_profiles.npz,0.14943487147501003,0.9717602951329135
SHWG50_V2500_profiles.npz,0.14927911571925426,0.9713445735531426
SHWG50_V2500_profiles.npz,0.14912335996349851,0.9709279361977443
SHWG50_V2500_profiles.npz,0.14896760420774274,0.970510382816571
SHWG50_V2500_profiles.npz,0.148811848451987,0.9700919131594764
SHWG50_V2500_profiles.npz,0.14865609269623123,0.9696725269763142
SHWG50_V2500_profiles.npz,0.14850033694047549,0.9692522240169357
SHWG50_V2500_profiles.npz,0.14834458118471971,0.9688310040311953
SHWG50_V2500_profiles.npz,0.14818882542896397,0.968408866768945
SHWG50_V2500_profiles.npz,0.14803306967320823,0.9679858119800385
SHWG50_V2500_profiles.npz,0.14787731391745246,0.9675618394143289
SHWG50_V2500_profiles.npz,0.14772155816169671,0.9671369488216692
SHWG50_V2500_profiles.npz,0.14756580240594094,0.9667111399519124
SHWG50_V2500_profiles.npz,0.1474100466501852,0.9662844125549112
SHWG50_V2500_profiles.npz,0.14725429089442943,0.9658567663805198
SHWG50_V2500_profiles.npz,0.1470985351386737,0.9654282011785897
SHWG50_V2500_profiles.npz,0.14694277938291792,0.9649987166989753
SHWG50_V2500_profiles.npz,0.14678702362716217,0.9645683126915284
SHWG50_V2500_profiles.npz,0.1466312678714064,0.964136988906103
SHWG50_V2500_profiles.npz,0.14647551211565066,0.9637047450925517
SHWG50_V2500_profiles.npz,0.14631975635989491,0.9632715810007279
SHWG50_V2500_profiles.npz,0.14616400060413914,0.9628374963804841
SHWG50_V2500_profiles.npz,0.1460082448483834,0.9624024909816736
SHWG50_V2500_profiles.npz,0.14585248909262763,0.9619665645541496
SHWG50_V2500_profiles.npz,0.1456967333368719,0.9615297168477652
SHWG50_V2500_profiles.npz,0.14554097758111612,0.9610919476123737
SHWG50_V2500_profiles.npz,0.14538522182536037,0.9606532565978273
SHWG50_V2500_profiles.npz,0.1452294660696046,0.9602136435539796
SHWG50_V2500_profiles.npz,0.14507371031384886,0.9597731082306836
SHWG50_V2500_profiles.npz,0.1449179545580931,0.9593316503777922
SHWG50_V2500_profiles.npz,0.14476219880233734,0.9588892697451588
SHWG50_V2500_profiles.npz,0.1446064430465816,0.9584459660826357
SHWG50_V2500_profiles.npz,0.14445068729082583,0.9580017391400767
SHWG50_V2500_profiles.npz,0.1442949315350701,0.9575565886673345
SHWG50_V2500_profiles.npz,0.14413917577931432,0.9571105144142625
SHWG50_V2500_profiles.npz,0.14398342002355857,0.9566635161307135
SHWG50_V2500_profiles.npz,0.1438276642678028,0.9562155935665408
SHWG50_V2500_profiles.npz,0.14367190851204706,0.9557667464715969
SHWG50_V2500_profiles.npz,0.1435161527562913,0.9553169745957354
SHWG50_V2500_profiles.npz,0.14336039700053554,0.9548662776888087
SHWG50_V2500_profiles.npz,0.14320464124477977,0.9544146555006704
SHWG50_V2500_profiles.npz,0.14304888548902403,0.9539621077811732
SHWG50_V2500_profiles.npz,0.1428931297332683,0.9535086342801707
SHWG50_V2500_profiles.npz,0.14273737397751252,0.9530542347475154
SHWG50_V2500_profiles.npz,0.14258161822175677,0.9525989089330608
SHWG50_V2500_profiles.npz,0.142425862466001,0.9521426565866595
SHWG50_V2500_profiles.npz,0.14227010671024526,0.9516854774581647
SHWG50_V2500_profiles.npz,0.1421143509544895,0.9512273712974297
SHWG50_V2500_profiles.npz,0.14195859519873374,0.9507683378543071
SHWG50_V2500_profiles.npz,0.14180283944297797,0.9503083768786502
SHWG50_V2500_profiles.npz,0.14164708368722223,0.9498474881203122
SHWG50_V2500_profiles.npz,0.14149132793146646,0.9493856713291462
SHWG50_V2500_profiles.npz,0.14133557217571072,0.9489229262550044
SHWG50_V2500_profiles.npz,0.14117981641995497,0.9484592526477409
SHWG50_V2500_profiles.npz,0.1410240606641992,0.9479946502572083
SHWG50_V2500_profiles.npz,0.14086830490844346,0.9475291188332597
SHWG50_V2500_profiles.npz,0.1407125491526877,0.9470626581257483
SHWG50_V2500_profiles.npz,0.14055679339693194,0.9465952678845266
SHWG50_V2500_profiles.npz,0.14040103764117617,0.9461269478594482
SHWG50_V2500_profiles.npz,0.14024528188542043,0.9456576978003663
SHWG50_V2500_profiles.npz,0.14008952612966466,0.9451875174571335
SHWG50_V2500_profiles.npz,0.13993377037390892,0.9447164065796024
